2.81,0.964293782
2.82,0.963481771
2.83,0.96267214
2.84,0.961865035
2.85,0.961060342
2.86,0.960257901
2.87,0.959457743
2.88,0.958659873
2.89,0.957864217
2.9,0.957070733
2.91,0.956279289
2.92,0.95548994
2.93,0.954702633
2.94,0.953917231
2.95,0.953133779
2.96,0.952352155
2.97,0.951572393
2.98,0.950794453
2.99,0.950018097
3,0.949243582
3.01,0.94856458
3.02,0.947958367
3.03,0.947353244
3.04,0.946749439
3.05,0.946146746
3.06,0.945545257
3.07,0.944944996
3.08,0.944345839
3.09,0.943748004
3.1,0.943151488
3.11,0.942556112
3.12,0.941961932
3.13,0.941369196
3.14,0.940777581
3.15,0.940187302
3.16,0.93959834
3.17,0.93901061
3.18,0.938424217
3.19,0.937839054
3.2,0.937255314
3.21,0.93667281
3.22,0.936091628
3.23,0.935511887
3.24,0.934933362
3.25,0.934356176
3.26,0.933780514
3.27,0.933205984
3.28,0.93263298
3.29,0.932061194
3.3,0.931490827
3.31,0.930921899
3.32,0.930354168
3.33,0.92978797
3.34,0.929223088
3.35,0.928659625
3.36,0.928097567
3.37,0.927536825
3.38,0.926977483
3.39,0.92641955
3.4,0.92586302
3.41,0.925307893
3.42,0.924754149
3.43,0.924201721
3.44,0.923650872
3.45,0.923101305
3.46,0.922553142
3.47,0.922006344
3.48,0.921461125
3.49,0.920917084
3.5,0.920374615
3.51,0.919833402
3.52,0.919293772
3.53,0.918755376
3.54,0.918218558
3.55,0.917682968
3.56,0.917148937
3.57,0.916616158
3.58,0.916084908
3.59,0.915554989
3.6,0.915026491
3.61,0.914499429
3.62,0.913973683
3.63,0.913449444
3.64,0.912926526
3.65,0.912405018
3.66,0.911884905
3.67,0.911366186
3.68,0.910848852
3.69,0.910332897
3.7,0.909818323
3.71,0.909305132
3.72,0.908793315
3.73,0.908282838
3.74,0.907773833
3.75,0.907266177
3.76,0.906759876
3.77,0.906254893
3.78,0.905751264
3.79,0.905249164
3.8,0.904748174
3.81,0.904248706
3.82,0.903750555
3.83,0.903253705
3.84,0.902758254
3.85,0.902264196
3.86,0.901771425
3.87,0.901279935
3.88,0.900789712
3.89,0.900300955
3.9,0.899813469
3.91,0.89932734
3.92,0.898842447
3.93,0.89835891
3.94,0.897876706
3.95,0.897395725
3.96,0.896916071
3.97,0.896437727
3.98,0.895960702
3.99,0.895484871
4,0.895010434
4.01,0.894564523
4.02,0.894119822
4.03,0.893676205
4.04,0.893233889
4.05,0.892792768
